97,83,77,-138.54,-1,-1,-0.23,-0.32,-140.77,3,115.79,93.93,184.21
97,82.5,77.5,-138.48,-1,-1,-0.25,-0.34,-140.46,3,113.66,95.31,181.45
96,82.5,77.5,-138.43,-1,-1,-0.27,-0.35,-140.16,3,113.66,95.31,181.38
97,82,78,-138.39,-1,-1,-0.29,-0.37,-139.55,3,111.38,97.45,176.62
96,82,78,-138.37,-1,-1,-0.3,-0.38,-139.24,3,110.28,100.9,174.34
98,82,78,-138.35,-1,-1,-0.32,-0.4,-139.24,3,110,101.72,171.66
97,82,78,-138.32,-1,-1,-0.34,-0.41,-138.94,3,109.72,132.83,170.55
98,81.5,78.5,-138.31,-1,-1,-0.36,-0.43,-138.33,3,112.28,135.79,183.17
98,81,79,-138.31,-1,-1,-0.38,-0.45,-137.72,3,108.55,141.72,164.14
98,81,79,-138.33,-1,-1,-0.4,-0.47,-137.72,3,108.41,140.97,86
96,80.5,79.5,-138.35,-1,-1,-0.42,-0.49,-137.11,3,106.28,136.41,83.93
98,80.5,79.5,-138.39,-1,-1,-0.44,-0.5,-137.11,3,105.1,136.48,84.14
96,80,80,-138.45,-1,-1,-0.46,-0.52,-136.8,3,104.55,141.66,152.97
98,80,80,-138.51,-1,-1,-0.48,-0.54,-137.11,3,103.45,144.69,152.07
97,80,80,-138.57,-1,-1,-0.5,-0.56,-136.8,3,102.21,142.07,147.59
99,79.5,80.5,-138.65,-1,-1,-0.52,-0.58,-136.5,3,100.48,144.9,162.76
97,79,81,-138.75,-1,-1,-0.54,-0.6,-135.89,3,100.28,145.03,148.48
97,79,81,-138.88,-1,-1,-0.56,-0.61,-136.2,3,103.17,145.45,142
98,78.5,81.5,-139.01,-1,-1,-0.58,-0.63,-135.59,3,99.86,146.14,139.79
96,78,82,-139.18,-1,-1,-0.6,-0.65,-135.59,3,99.66,146.55,133.72
97,78,82,-139.37,-1,-1,-0.62,-0.67,-135.89,3,99.03,145.59,128.9
96,78,82,-139.57,-1,-1,-0.63,-0.69,-136.2,3,96.55,146.97,127.45
98,78,82,-139.67,-1,-1,-0.65,-0.71,-136.2,3,93.79,148,124.76
96,77.5,82.5,-139.87,-1,-1,-0.66,-0.72,-135.89,3,94,149.03,121.52
97,77.5,82.5,-140.12,-1,-1,-0.68,-0.74,-136.5,3,93.38,150.07,116.69
96,77.5,82.5,-140.37,-1,-1,-0.7,-0.75,-136.5,3,91.79,151.31,115.31
98,77.5,82.5,-140.66,-1,-1,-0.72,-0.77,-136.8,3,89.72,117.72,110.76
96,76.5,83.5,-140.98,-1,-1,-0.74,-0.79,-136.5,3,89.1,156.55,108.55
97,77,83,-141.37,-1,-1,-0.76,-0.81,-137.11,3,88.48,171.86,105.38
96,76.5,83.5,-141.76,-1,-1,-0.78,-0.83,-137.41,3,86.83,166.34,104.07
97,76.5,83.5,-142.19,-1,-1,-0.8,-0.84,-138.02,3,85.59,187.24,100
97,76.5,83.5,-142.66,-1,-1,-0.82,-0.86,-138.63,3,86.21,171.45,99.03
95,77,83,-143.15,-1,-1,-0.84,-0.88,-139.85,3,108.76,167.24,94.97
98,77.5,82.5,-143.63,-1,-1,-0.86,-0.9,-140.77,3,108.83,175.79,93.1
96,77.5,82.5,-144.15,-1,-1,-0.88,-0.91,-141.38,3,97.79,145.66,89.59
96,77.5,82.5,-144.7,-1,-1,-0.9,-0.93,-141.98,3,97.79,145.66,89.59
96,77.5,82.5,-145.34,-1,-1,-0.92,-0.95,-142.9,3,97.72,144,87.86
95,77.5,82.5,-145.72,-1,-1,-0.93,-0.95,-143.51,3,79.24,181.38,84.41
95,54.5,59.5,-146.65,-1,-1,-0.95,-0.97,-144.12,3,92.28,144.34,88.9
95,0,0,-148.64,-1,-1,-0.97,-0.98,-144.42,0,77.45,143.93,81.1
